station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BWI,2019-08-04 17:10,M,M,M,310.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041710Z AUTO 31009KT 10SM CLR 32/19 A2992 RMK T03200190 MADISHF
BWI,2019-08-04 17:15,M,M,M,300.00,5.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041715Z AUTO 30005KT 10SM CLR 32/19 A2992 RMK T03200190 MADISHF
BWI,2019-08-04 17:20,M,M,M,300.00,7.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041720Z AUTO 30007KT 10SM CLR 32/19 A2992 RMK T03200190 WND 28V34  MADISHF
BWI,2019-08-04 17:25,M,M,M,280.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041725Z AUTO 28010KT 10SM CLR 33/20 A2992 RMK T03300200 MADISHF
BWI,2019-08-04 17:30,M,M,M,280.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041730Z AUTO 28009KT 10SM CLR 33/20 A2992 RMK T03300200 MADISHF
BWI,2019-08-04 17:35,M,M,M,320.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041735Z AUTO 32009KT 10SM CLR 33/19 A2992 RMK T03300190 WND 29V36  MADISHF
BWI,2019-08-04 17:40,M,M,M,310.00,8.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041740Z AUTO 31008KT 10SM CLR 33/19 A2992 RMK T03300190 MADISHF
BWI,2019-08-04 17:45,M,M,M,M,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041745Z AUTO ///11KT 10SM CLR 33/19 A2992 RMK T03300190 MADISHF
BWI,2019-08-04 17:50,M,M,M,300.00,5.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041750Z AUTO 30005KT 10SM CLR 33/18 A2992 RMK T03300180 MADISHF
BWI,2019-08-04 17:54,91.90,66.00,42.64,310.00,10.00,0.00,29.92,1012.90,10.00,M,SCT,SCT,BKN,BKN,5000.00,15000.00,20000.00,25000.00,M,M,M,M,M,M,M,94.72,KBWI 041754Z 31010KT 10SM SCT050 SCT150 BKN200 BKN250 33/19 A2992 RMK AO2 SLP129 CB DSNT SE AND DSNT NW MOV SE T03330189 10333 20228 58010
BWI,2019-08-04 17:55,M,M,M,320.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041755Z AUTO 32011KT 10SM CLR 33/19 A2992 RMK T03300190 MADISHF
BWI,2019-08-04 18:00,M,M,M,300.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041800Z AUTO 30010KT 10SM CLR 33/17 A2992 RMK T03300170 MADISHF
BWI,2019-08-04 18:05,M,M,M,320.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041805Z AUTO 32009KT 10SM CLR 33/18 A2992 RMK T03300180 MADISHF
BWI,2019-08-04 18:10,M,M,M,320.00,8.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041810Z AUTO 32008KT 10SM CLR 33/17 A2992 RMK T03300170 MADISHF
BWI,2019-08-04 18:15,M,M,M,300.00,8.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041815Z AUTO 30008KT 10SM CLR 33/18 A2990 RMK T03300180 MADISHF
BWI,2019-08-04 18:20,M,M,M,300.00,9.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041820Z AUTO 30009KT 10SM CLR 33/18 A2990 RMK T03300180 MADISHF
BWI,2019-08-04 18:25,M,M,M,290.00,9.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041825Z AUTO 29009KT 10SM CLR 33/18 A2990 RMK T03300180 MADISHF
BWI,2019-08-04 18:30,M,M,M,300.00,7.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041830Z AUTO 30007KT 10SM CLR 33/18 A2990 RMK T03300180 WND 26V32  MADISHF
BWI,2019-08-04 18:35,M,M,M,310.00,7.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041835Z AUTO 31007KT 10SM CLR 32/18 A2990 RMK T03200180 MADISHF
BWI,2019-08-04 18:40,M,M,M,320.00,5.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041840Z AUTO 32005KT 10SM CLR 32/17 A2990 RMK T03200170 VRB05KT  MADISHF
BWI,2019-08-04 18:45,M,M,M,290.00,7.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041845Z AUTO 29007KT 10SM CLR 33/17 A2990 RMK T03300170 WND 26V32  MADISHF
BWI,2019-08-04 18:50,M,M,M,320.00,10.00,M,29.91,M,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 041850Z AUTO 32010KT 10SM SCT055 33/17 A2990 RMK T03300170  CB DSNT N MOV SE MADISHF
BWI,2019-08-04 18:54,91.00,64.00,40.90,300.00,10.00,0.00,29.91,1012.60,10.00,M,SCT,SCT,BKN,M,5500.00,20000.00,25000.00,M,M,M,M,M,M,M,M,92.52,KBWI 041854Z 30010KT 10SM SCT055 SCT200 BKN250 33/18 A2991 RMK AO2 SLP126 CB DSNT N MOV SE T03280178
BWI,2019-08-04 18:55,M,M,M,300.00,9.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041855Z AUTO 30009KT 10SM CLR 33/17 A2990 RMK T03300170 MADISHF
BWI,2019-08-04 19:00,M,M,M,350.00,7.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041900Z AUTO 35007KT 10SM CLR 33/18 A2989 RMK T03300180 MADISHF
BWI,2019-08-04 19:05,M,M,M,350.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041905Z AUTO 35005KT 10SM CLR 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 19:10,M,M,M,330.00,8.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041910Z AUTO 33008KT 10SM CLR 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 19:15,M,M,M,310.00,7.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041915Z AUTO 31007KT 10SM CLR 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 19:20,M,M,M,320.00,7.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041920Z AUTO 32007KT 10SM CLR 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 19:25,M,M,M,290.00,8.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041925Z AUTO 29008KT 10SM CLR 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 19:30,M,M,M,280.00,7.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 041930Z AUTO 28007KT 10SM CLR 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 19:35,M,M,M,300.00,7.00,M,29.89,M,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 041935Z AUTO 30007KT 10SM FEW060 33/18 A2988 RMK T03300180 WND 22V03  MADISHF
BWI,2019-08-04 19:40,M,M,M,310.00,11.00,M,29.89,M,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 041940Z AUTO 31011KT 10SM SCT055 32/18 A2988 RMK T03200180 MADISHF
BWI,2019-08-04 19:45,M,M,M,310.00,11.00,M,29.89,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 041945Z AUTO 31011KT 10SM BKN055 31/17 A2988 RMK T03100170 MADISHF
BWI,2019-08-04 19:50,M,M,M,M,11.00,M,29.89,M,10.00,M,BKN,BKN,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,M,KBWI 041950Z AUTO ///11KT 10SM BKN060 BKN070 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 19:54,91.00,64.00,40.90,320.00,10.00,0.00,29.90,1012.20,10.00,M,SCT,SCT,BKN,M,6000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,92.52,KBWI 041954Z 32010KT 10SM SCT060 SCT140 BKN250 33/18 A2990 RMK AO2 SLP122 T03280178
BWI,2019-08-04 19:55,M,M,M,320.00,10.00,M,29.89,M,10.00,M,SCT,SCT,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,M,KBWI 041955Z AUTO 32010KT 10SM SCT060 SCT075 33/18 A2988 RMK T03300180 MADISHF
BWI,2019-08-04 20:00,M,M,M,320.00,10.00,M,29.89,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042000Z AUTO 32010KT 10SM SCT060 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 20:05,M,M,M,320.00,9.00,M,29.89,M,10.00,M,SCT,SCT,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,M,KBWI 042005Z AUTO 32009KT 10SM SCT060 SCT085 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 20:10,M,M,M,320.00,8.00,M,29.89,M,10.00,M,FEW,FEW,BKN,M,5500.00,7000.00,7999.00,M,M,M,M,M,M,M,M,M,KBWI 042010Z AUTO 32008KT 10SM FEW055 FEW070 BKN079 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 20:15,M,M,M,320.00,7.00,M,29.89,M,10.00,M,BKN,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042015Z AUTO 32007KT 10SM BKN079 33/18 A2988 RMK T03300180 MADISHF
BWI,2019-08-04 20:20,M,M,M,310.00,8.00,M,29.89,M,10.00,M,BKN,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042020Z AUTO 31008KT 10SM BKN079 32/18 A2988 RMK T03200180 MADISHF
BWI,2019-08-04 20:25,M,M,M,310.00,5.00,M,29.89,M,10.00,M,BKN,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042025Z AUTO 31005KT 10SM BKN079 33/18 A2988 RMK T03300180 VRB05KT  MADISHF
BWI,2019-08-04 20:30,M,M,M,310.00,4.00,M,29.89,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042030Z AUTO 31004KT 10SM BKN085 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 20:35,M,M,M,300.00,9.00,M,29.89,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042035Z AUTO 30009KT 10SM BKN085 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 20:40,M,M,M,290.00,7.00,M,29.90,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042040Z AUTO 29007KT 10SM BKN085 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 20:45,M,M,M,310.00,5.00,M,29.90,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042045Z AUTO 31005KT 10SM SCT085 32/17 A2989 RMK T03200170 VRB06KT  MADISHF
BWI,2019-08-04 20:50,M,M,M,320.00,8.00,M,29.90,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042050Z AUTO 32008KT 10SM FEW085 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 20:54,90.00,62.10,39.48,300.00,6.00,0.00,29.90,1012.20,10.00,M,FEW,SCT,SCT,BKN,6000.00,8500.00,14000.00,25000.00,M,M,M,M,M,M,M,90.51,KBWI 042054Z 30006KT 10SM FEW060 SCT085 SCT140 BKN250 32/17 A2990 RMK AO2 SLP122 TCU DSNT NE T03220167 55007
BWI,2019-08-04 20:55,M,M,M,290.00,5.00,M,29.90,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042055Z AUTO 29005KT 10SM SCT085 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 21:00,M,M,M,340.00,7.00,M,29.89,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042100Z AUTO 34007KT 10SM SCT085 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 21:05,M,M,M,330.00,8.00,M,29.90,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042105Z AUTO 33008KT 10SM BKN085 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 21:10,M,M,M,320.00,7.00,M,29.89,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042110Z AUTO 32007KT 10SM BKN085 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 21:15,M,M,M,320.00,5.00,M,29.89,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042115Z AUTO 32005KT 10SM BKN085 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 21:20,M,M,M,340.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042120Z AUTO 34005KT 10SM SCT085 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 21:25,M,M,M,350.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042125Z AUTO 35005KT 10SM SCT085 33/17 A2988 RMK T03300170 MADISHF
BWI,2019-08-04 21:30,M,M,M,350.00,5.00,M,29.89,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042130Z AUTO 35005KT 10SM FEW085 32/17 A2988 RMK T03200170 VRB06KT  MADISHF
BWI,2019-08-04 21:35,M,M,M,330.00,5.00,M,29.89,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042135Z AUTO 33005KT 10SM FEW085 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 21:40,M,M,M,350.00,5.00,M,29.89,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042140Z AUTO 35005KT 10SM FEW090 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 21:45,M,M,M,340.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042145Z AUTO 34005KT 10SM SCT090 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 21:50,M,M,M,350.00,7.00,M,29.89,M,10.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042150Z AUTO 35007KT 10SM BKN090 32/16 A2988 RMK T03200160 MADISHF
BWI,2019-08-04 21:54,90.00,61.00,37.97,330.00,7.00,0.00,29.89,1012.00,10.00,M,FEW,SCT,SCT,BKN,6000.00,8500.00,14000.00,25000.00,M,M,M,M,M,M,M,90.03,KBWI 042154Z 33007KT 10SM FEW060 SCT085 SCT140 BKN250 32/16 A2989 RMK AO2 SLP120 TCU DSNT N-NE T03220161
BWI,2019-08-04 21:55,M,M,M,330.00,7.00,M,29.89,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042155Z AUTO 33007KT 10SM SCT090 32/16 A2988 RMK T03200160 MADISHF
BWI,2019-08-04 22:00,M,M,M,320.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042200Z AUTO 32005KT 10SM SCT090 32/16 A2988 RMK T03200160 VRB06KT  MADISHF
BWI,2019-08-04 22:05,M,M,M,300.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042205Z AUTO 30005KT 10SM SCT090 32/16 A2988 RMK T03200160 MADISHF
BWI,2019-08-04 22:10,M,M,M,300.00,7.00,M,29.89,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042210Z AUTO 30007KT 10SM FEW090 32/17 A2988 RMK T03200170 WND 26V33  MADISHF
BWI,2019-08-04 22:15,M,M,M,300.00,5.00,M,29.89,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 042215Z AUTO 30005KT 10SM FEW090 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 22:20,M,M,M,310.00,5.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042220Z AUTO 31005KT 10SM CLR 32/17 A2988 RMK T03200170 MADISHF
BWI,2019-08-04 22:25,M,M,M,310.00,7.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042225Z AUTO 31007KT 10SM CLR 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 22:30,M,M,M,300.00,7.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042230Z AUTO 30007KT 10SM CLR 32/17 A2989 RMK T03200170 MADISHF
BWI,2019-08-04 22:35,M,M,M,310.00,7.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042235Z AUTO 31007KT 10SM CLR 32/16 A2989 RMK T03200160 MADISHF
BWI,2019-08-04 22:40,M,M,M,300.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042240Z AUTO 30005KT 10SM CLR 31/16 A2989 RMK T03100160 VRB06KT  MADISHF
BWI,2019-08-04 22:45,M,M,M,300.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042245Z AUTO 30005KT 10SM CLR 31/17 A2989 RMK T03100170 MADISHF
BWI,2019-08-04 22:50,M,M,M,310.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042250Z AUTO 31005KT 10SM CLR 31/17 A2989 RMK T03100170 MADISHF
BWI,2019-08-04 22:54,87.10,62.10,43.27,300.00,5.00,0.00,29.90,1012.30,10.00,M,FEW,FEW,BKN,M,6000.00,8500.00,25000.00,M,M,M,M,M,M,M,M,87.58,KBWI 042254Z 30005KT 10SM FEW060 FEW085 BKN250 31/17 A2990 RMK AO2 SLP123 T03060167
BWI,2019-08-04 22:55,M,M,M,300.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042255Z AUTO 30005KT 10SM CLR 31/17 A2989 RMK T03100170 MADISHF
BWI,2019-08-04 23:00,M,M,M,300.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042300Z AUTO 30005KT 10SM CLR 31/17 A2989 RMK T03100170 MADISHF
BWI,2019-08-04 23:05,M,M,M,310.00,4.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042305Z AUTO 31004KT 10SM CLR 31/17 A2989 RMK T03100170 MADISHF
BWI,2019-08-04 23:10,M,M,M,310.00,5.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042310Z AUTO 31005KT 10SM CLR 31/17 A2989 RMK T03100170 VRB05KT  MADISHF
BWI,2019-08-04 23:15,M,M,M,290.00,2.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042315Z AUTO 29002KT 10SM CLR 31/17 A2989 RMK T03100170 VRB03KT  MADISHF
BWI,2019-08-04 23:20,M,M,M,0.00,0.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042320Z AUTO 00000KT 10SM CLR 31/17 A2990 RMK T03100170 MADISHF
BWI,2019-08-04 23:25,M,M,M,340.00,2.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042325Z AUTO 34002KT 10SM CLR 31/17 A2990 RMK T03100170 MADISHF
BWI,2019-08-04 23:30,M,M,M,0.00,0.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042330Z AUTO 00000KT 10SM CLR 31/17 A2990 RMK T03100170 MADISHF
BWI,2019-08-04 23:35,M,M,M,20.00,2.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042335Z AUTO 02002KT 10SM CLR 31/17 A2990 RMK T03100170 VRB03KT  MADISHF
BWI,2019-08-04 23:40,M,M,M,0.00,0.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042340Z AUTO 00000KT 10SM CLR 31/17 A2990 RMK T03100170 MADISHF
BWI,2019-08-04 23:45,M,M,M,0.00,0.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042345Z AUTO 00000KT 10SM CLR 30/18 A2990 RMK T03000180 MADISHF
BWI,2019-08-04 23:50,M,M,M,0.00,0.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042350Z AUTO 00000KT 10SM CLR 30/18 A2990 RMK T03000180 MADISHF
BWI,2019-08-04 23:54,86.00,66.00,51.37,0.00,0.00,0.00,29.91,1012.60,10.00,M,FEW,FEW,BKN,M,6000.00,8500.00,25000.00,M,M,M,M,M,M,M,M,88.28,KBWI 042354Z 00000KT 10SM FEW060 FEW085 BKN250 30/19 A2991 RMK AO2 SLP126 TCU DSNT E T03000189 10333 20300 53004
BWI,2019-08-04 23:55,M,M,M,0.00,0.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 042355Z AUTO 00000KT 10SM CLR 30/19 A2990 RMK T03000190 MADISHF
BWI,2019-08-05 00:00,M,M,M,150.00,2.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050000Z AUTO 15002KT 10SM CLR 29/19 A2990 RMK T02900190 MADISHF
BWI,2019-08-05 00:05,M,M,M,140.00,4.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050005Z AUTO 14004KT 10SM CLR 29/19 A2990 RMK T02900190 MADISHF
BWI,2019-08-05 00:10,M,M,M,130.00,5.00,M,29.92,M,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 050010Z AUTO 13005KT 10SM FEW050 29/19 A2992 RMK T02900190 MADISHF
BWI,2019-08-05 00:15,M,M,M,140.00,5.00,M,29.92,M,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 050015Z AUTO 14005KT 10SM FEW055 29/19 A2992 RMK T02900190 MADISHF
BWI,2019-08-05 00:20,M,M,M,140.00,5.00,M,29.92,M,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 050020Z AUTO 14005KT 10SM FEW055 28/19 A2992 RMK T02800190 MADISHF
BWI,2019-08-05 00:25,M,M,M,150.00,5.00,M,29.92,M,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 050025Z AUTO 15005KT 10SM FEW055 28/19 A2992 RMK T02800190 MADISHF
BWI,2019-08-05 00:30,M,M,M,130.00,4.00,M,29.92,M,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 050030Z AUTO 13004KT 10SM FEW055 28/19 A2992 RMK T02800190 MADISHF
BWI,2019-08-05 00:35,M,M,M,140.00,5.00,M,29.92,M,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 050035Z AUTO 14005KT 10SM FEW055 28/19 A2992 RMK T02800190 MADISHF
BWI,2019-08-05 00:40,M,M,M,150.00,4.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050040Z AUTO 15004KT 10SM CLR 28/19 A2992 RMK T02800190 MADISHF
BWI,2019-08-05 00:45,M,M,M,170.00,4.00,M,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050045Z AUTO 17004KT 10SM CLR 28/19 A2993 RMK T02800190 MADISHF
BWI,2019-08-05 00:50,M,M,M,170.00,2.00,M,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050050Z AUTO 17002KT 10SM CLR 28/19 A2993 RMK T02800190 MADISHF
BWI,2019-08-05 00:54,82.00,66.90,60.28,0.00,0.00,0.00,29.93,1013.20,10.00,M,FEW,BKN,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,84.48,KBWI 050054Z 00000KT 10SM FEW055 BKN250 28/19 A2993 RMK AO2 SLP132 T02780194
BWI,2019-08-05 00:55,M,M,M,0.00,0.00,M,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050055Z AUTO 00000KT 10SM CLR 28/19 A2993 RMK T02800190 MADISHF
BWI,2019-08-05 01:00,M,M,M,0.00,0.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050100Z AUTO 00000KT 10SM CLR 27/19 A2992 RMK T02700190 MADISHF
BWI,2019-08-05 01:05,M,M,M,180.00,2.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050105Z AUTO 18002KT 10SM CLR 27/20 A2992 RMK T02700200 MADISHF
BWI,2019-08-05 01:10,M,M,M,190.00,2.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 050110Z AUTO 19002KT 10SM CLR 27/19 A2992 RMK T02700190 MADISHF
